dt,volume
2022-04-08 11:25:00,48184
2022-04-08 11:30:00,28696
2022-04-08 13:35:00,68792
2022-04-08 13:40:00,27202
2022-04-08 13:45:00,22574
2022-04-08 13:50:00,18928
2022-04-08 13:55:00,10560
2022-04-08 14:00:00,9725
2022-04-08 14:05:00,12045
2022-04-08 14:10:00,24134
2022-04-08 14:15:00,12014
2022-04-08 14:20:00,12210
2022-04-08 14:25:00,16352
2022-04-08 14:30:00,21733
2022-04-08 14:35:00,12823
2022-04-08 14:40:00,21254
2022-04-08 14:45:00,46682
2022-04-08 14:50:00,21731
2022-04-08 14:55:00,28856
2022-04-08 15:00:00,32932
2022-04-08 21:05:00,69143
2022-04-08 21:10:00,38937
2022-04-08 21:15:00,48353
2022-04-08 21:20:00,30521
2022-04-08 21:25:00,24159
2022-04-08 21:30:00,29163
2022-04-08 21:35:00,25059
2022-04-08 21:40:00,18612
2022-04-08 21:45:00,14569
2022-04-08 21:50:00,9501
2022-04-08 21:55:00,12969
2022-04-08 22:00:00,8851
2022-04-08 22:05:00,12940
2022-04-08 22:10:00,13179
2022-04-08 22:15:00,13228
2022-04-08 22:20:00,13233
2022-04-08 22:25:00,10727
2022-04-08 22:30:00,5633
2022-04-08 22:35:00,9673
2022-04-08 22:40:00,12338
2022-04-08 22:45:00,35275
2022-04-08 22:50:00,24661
2022-04-08 22:55:00,47487
2022-04-08 23:00:00,59643
2022-04-11 09:05:00,129972
2022-04-11 09:10:00,83456
2022-04-11 09:15:00,67704
2022-04-11 09:20:00,58411
2022-04-11 09:25:00,32856
2022-04-11 09:30:00,25529
2022-04-11 09:35:00,16293
2022-04-11 09:40:00,17575
2022-04-11 09:45:00,29793
2022-04-11 09:50:00,16627
2022-04-11 09:55:00,17301
2022-04-11 10:00:00,22346
2022-04-11 10:05:00,41253
2022-04-11 10:10:00,33089
2022-04-11 10:15:00,40779
2022-04-11 10:35:00,27587
2022-04-11 10:40:00,21621
2022-04-11 10:45:00,19190
2022-04-11 10:50:00,14339
2022-04-11 10:55:00,11299
2022-04-11 11:00:00,11294
2022-04-11 11:05:00,14827
2022-04-11 11:10:00,10038
2022-04-11 11:15:00,15731
2022-04-11 11:20:00,25113
2022-04-11 11:25:00,16120
2022-04-11 11:30:00,23409
2022-04-11 13:35:00,47549
2022-04-11 13:40:00,20826
2022-04-11 13:45:00,21844
2022-04-11 13:50:00,13922
2022-04-11 13:55:00,12415
2022-04-11 14:00:00,9163
2022-04-11 14:05:00,9379
2022-04-11 14:10:00,12589
2022-04-11 14:15:00,8613
2022-04-11 14:20:00,6669
2022-04-11 14:25:00,9769
2022-04-11 14:30:00,9788
2022-04-11 14:35:00,10757
2022-04-11 14:40:00,12420
2022-04-11 14:45:00,12562
2022-04-11 14:50:00,18784
2022-04-11 14:55:00,33917
2022-04-11 15:00:00,54521
2022-04-11 21:05:00,92886
2022-04-11 21:10:00,36550
2022-04-11 21:15:00,34103
2022-04-11 21:20:00,15935
2022-04-11 21:25:00,14233
2022-04-11 21:30:00,9554
2022-04-11 21:35:00,9409
2022-04-11 21:40:00,16294
2022-04-11 21:45:00,12589
2022-04-11 21:50:00,38565
2022-04-11 21:55:00,18343
2022-04-11 22:00:00,21198
2022-04-11 22:05:00,24145
2022-04-11 22:10:00,29963
2022-04-11 22:15:00,26153
2022-04-11 22:20:00,21572
2022-04-11 22:25:00,17858
2022-04-11 22:30:00,41198
2022-04-11 22:35:00,21992
2022-04-11 22:40:00,14390
2022-04-11 22:45:00,13557
2022-04-11 22:50:00,35425
2022-04-11 22:55:00,19500
2022-04-11 23:00:00,20812
2022-04-12 09:05:00,64076
2022-04-12 09:10:00,51293
2022-04-12 09:15:00,24072
2022-04-12 09:20:00,24327
2022-04-12 09:25:00,15748
2022-04-12 09:30:00,18997
2022-04-12 09:35:00,11855
2022-04-12 09:40:00,15724
2022-04-12 09:45:00,14270
2022-04-12 09:50:00,16731
2022-04-12 09:55:00,10113
2022-04-12 10:00:00,11071
2022-04-12 10:05:00,8730
2022-04-12 10:10:00,10596
2022-04-12 10:15:00,10039
2022-04-12 10:35:00,28584
2022-04-12 10:40:00,17160
2022-04-12 10:45:00,15800
2022-04-12 10:50:00,16898
2022-04-12 10:55:00,12014
2022-04-12 11:00:00,15051
2022-04-12 11:05:00,28710
2022-04-12 11:10:00,19428
2022-04-12 11:15:00,29475
2022-04-12 11:20:00,26900
2022-04-12 11:25:00,25072
2022-04-12 11:30:00,19078
2022-04-12 13:35:00,63245
2022-04-12 13:40:00,28917
2022-04-12 13:45:00,19464
2022-04-12 13:50:00,16285
2022-04-12 13:55:00,24367
2022-04-12 14:00:00,18890
2022-04-12 14:05:00,37296
2022-04-12 14:10:00,43660
2022-04-12 14:15:00,53550
2022-04-12 14:20:00,50854
2022-04-12 14:25:00,37183
2022-04-12 14:30:00,19318
2022-04-12 14:35:00,27953
2022-04-12 14:40:00,18200
2022-04-12 14:45:00,19607
2022-04-12 14:50:00,14329
2022-04-12 14:55:00,16926
2022-04-12 15:00:00,32576
2022-04-12 21:05:00,83504
2022-04-12 21:10:00,37368
2022-04-12 21:15:00,23900
2022-04-12 21:20:00,29037
2022-04-12 21:25:00,13685
2022-04-12 21:30:00,12197
2022-04-12 21:35:00,18701
2022-04-12 21:40:00,29436
2022-04-12 21:45:00,27782
2022-04-12 21:50:00,29233
2022-04-12 21:55:00,30188
2022-04-12 22:00:00,24466
2022-04-12 22:05:00,37087
2022-04-12 22:10:00,16685
2022-04-12 22:15:00,13087
2022-04-12 22:20:00,12345
2022-04-12 22:25:00,31284
2022-04-12 22:30:00,21969
2022-04-12 22:35:00,15839
2022-04-12 22:40:00,14631
2022-04-12 22:45:00,12376
2022-04-12 22:50:00,38589
2022-04-12 22:55:00,16221
2022-04-12 23:00:00,31486
2022-04-13 09:05:00,113354
2022-04-13 09:10:00,57115
2022-04-13 09:15:00,31035
2022-04-13 09:20:00,29032
2022-04-13 09:25:00,42774
2022-04-13 09:30:00,22070
2022-04-13 09:35:00,21617
2022-04-13 09:40:00,26118
2022-04-13 09:45:00,18495
2022-04-13 09:50:00,15920
2022-04-13 09:55:00,14482
2022-04-13 10:00:00,15642
2022-04-13 10:05:00,9930
2022-04-13 10:10:00,13344
2022-04-13 10:15:00,22029
2022-04-13 10:35:00,47135
2022-04-13 10:40:00,24212
2022-04-13 10:45:00,21088
2022-04-13 10:50:00,22446
2022-04-13 10:55:00,14287
2022-04-13 11:00:00,15353
2022-04-13 11:05:00,9511
2022-04-13 11:10:00,35412
2022-04-13 11:15:00,36008
2022-04-13 11:20:00,28353
2022-04-13 11:25:00,47592
2022-04-13 11:30:00,42877
2022-04-13 13:35:00,57840
2022-04-13 13:40:00,22470
2022-04-13 13:45:00,13732
2022-04-13 13:50:00,23657
2022-04-13 13:55:00,10617
2022-04-13 14:00:00,21916
2022-04-13 14:05:00,73947
2022-04-13 14:10:00,40631
2022-04-13 14:15:00,34737
2022-04-13 14:20:00,15748
2022-04-13 14:25:00,15505
2022-04-13 14:30:00,38694
2022-04-13 14:35:00,25288
2022-04-13 14:40:00,14949
2022-04-13 14:45:00,19404
2022-04-13 14:50:00,18559
2022-04-13 14:55:00,21676
2022-04-13 15:00:00,30891
2022-04-13 21:05:00,107493
2022-04-13 21:10:00,62780
2022-04-13 21:15:00,31917
2022-04-13 21:20:00,25548
2022-04-13 21:25:00,13846
2022-04-13 21:30:00,14425
2022-04-13 21:35:00,9597
2022-04-13 21:40:00,30399
2022-04-13 21:45:00,27895
2022-04-13 21:50:00,21773
2022-04-13 21:55:00,28329
2022-04-13 22:00:00,45320
2022-04-13 22:05:00,26090
2022-04-13 22:10:00,40787
2022-04-13 22:15:00,16219
2022-04-13 22:20:00,13458
2022-04-13 22:25:00,10381
2022-04-13 22:30:00,7279
2022-04-13 22:35:00,29563
2022-04-13 22:40:00,14994
2022-04-13 22:45:00,6363
2022-04-13 22:50:00,6853
2022-04-13 22:55:00,12285
2022-04-13 23:00:00,18541
2022-04-14 09:05:00,43330
2022-04-14 09:10:00,16565
2022-04-14 09:15:00,26302
2022-04-14 09:20:00,15036
2022-04-14 09:25:00,13449
2022-04-14 09:30:00,16619
2022-04-14 09:35:00,33562
2022-04-14 09:40:00,21120
2022-04-14 09:45:00,13507
2022-04-14 09:50:00,14645
2022-04-14 09:55:00,13464
2022-04-14 10:00:00,10731
2022-04-14 10:05:00,14020
2022-04-14 10:10:00,28878
2022-04-14 10:15:00,16490
2022-04-14 10:35:00,12858
2022-04-14 10:40:00,9299
2022-04-14 10:45:00,11209
2022-04-14 10:50:00,12179
2022-04-14 10:55:00,10476
2022-04-14 11:00:00,20629
2022-04-14 11:05:00,17665
2022-04-14 11:10:00,11333
2022-04-14 11:15:00,11694
2022-04-14 11:20:00,18080
2022-04-14 11:25:00,45619
2022-04-14 11:30:00,27684
2022-04-14 13:35:00,127413
2022-04-14 13:40:00,66232
2022-04-14 13:45:00,43074
2022-04-14 13:50:00,34323
2022-04-14 13:55:00,17804
2022-04-14 14:00:00,18171
2022-04-14 14:05:00,27562
2022-04-14 14:10:00,12404
2022-04-14 14:15:00,17637
2022-04-14 14:20:00,21968
2022-04-14 14:25:00,27051
2022-04-14 14:30:00,17738
2022-04-14 14:35:00,25739
2022-04-14 14:40:00,13524
2022-04-14 14:45:00,18194
2022-04-14 14:50:00,13258
2022-04-14 14:55:00,35608
2022-04-14 15:00:00,33293
2022-04-14 21:05:00,60699
2022-04-14 21:10:00,32734
2022-04-14 21:15:00,23633
2022-04-14 21:20:00,68121
2022-04-14 21:25:00,38807
2022-04-14 21:30:00,22524
2022-04-14 21:35:00,18146
2022-04-14 21:40:00,10218
2022-04-14 21:45:00,19175
2022-04-14 21:50:00,13444
2022-04-14 21:55:00,52047
2022-04-14 22:00:00,25612
2022-04-14 22:05:00,19314
2022-04-14 22:10:00,10820
2022-04-14 22:15:00,13618
2022-04-14 22:20:00,7755
2022-04-14 22:25:00,6863
2022-04-14 22:30:00,19651
2022-04-14 22:35:00,18079
2022-04-14 22:40:00,13400
2022-04-14 22:45:00,18659
2022-04-14 22:50:00,13668
2022-04-14 22:55:00,25339
2022-04-14 23:00:00,19840
2022-04-15 09:05:00,78662
2022-04-15 09:10:00,32769
2022-04-15 09:15:00,26580
2022-04-15 09:20:00,28114
2022-04-15 09:25:00,15365
2022-04-15 09:30:00,21575
2022-04-15 09:35:00,14463
2022-04-15 09:40:00,10249
2022-04-15 09:45:00,7253
2022-04-15 09:50:00,5633
2022-04-15 09:55:00,9977
2022-04-15 10:00:00,13274
2022-04-15 10:05:00,15690
2022-04-15 10:10:00,5408
2022-04-15 10:15:00,16271
2022-04-15 10:35:00,12479
2022-04-15 10:40:00,7602
2022-04-15 10:45:00,6355
2022-04-15 10:50:00,16215
2022-04-15 10:55:00,8463
2022-04-15 11:00:00,33322
2022-04-15 11:05:00,14061
2022-04-15 11:10:00,15554
2022-04-15 11:15:00,36036
2022-04-15 11:20:00,24820
2022-04-15 11:25:00,35491
2022-04-15 11:30:00,19526
2022-04-15 13:35:00,27594
2022-04-15 13:40:00,11263
2022-04-15 13:45:00,32869
2022-04-15 13:50:00,18725
2022-04-15 13:55:00,22973
2022-04-15 14:00:00,18194
2022-04-15 14:05:00,31165
2022-04-15 14:10:00,19486
2022-04-15 14:15:00,17322
2022-04-15 14:20:00,9301
2022-04-15 14:25:00,14157
2022-04-15 14:30:00,16750
2022-04-15 14:35:00,10347
2022-04-15 14:40:00,14855
2022-04-15 14:45:00,13237
2022-04-15 14:50:00,16600
2022-04-15 14:55:00,27333
2022-04-15 15:00:00,31639
2022-04-15 21:05:00,154995
2022-04-15 21:10:00,53309
2022-04-15 21:15:00,57054
2022-04-15 21:20:00,25779
2022-04-15 21:25:00,27970
2022-04-15 21:30:00,20724
2022-04-15 21:35:00,28228
2022-04-15 21:40:00,46350
2022-04-15 21:45:00,23502
2022-04-15 21:50:00,54602
2022-04-15 21:55:00,33705
2022-04-15 22:00:00,23087
2022-04-15 22:05:00,17488
2022-04-15 22:10:00,15398
2022-04-15 22:15:00,12350
2022-04-15 22:20:00,13128
2022-04-15 22:25:00,8572
2022-04-15 22:30:00,7367
2022-04-15 22:35:00,22038
2022-04-15 22:40:00,8608
2022-04-15 22:45:00,10480
2022-04-15 22:50:00,11604
2022-04-15 22:55:00,10387
2022-04-15 23:00:00,17875
2022-04-18 09:05:00,64577
2022-04-18 09:10:00,35434
2022-04-18 09:15:00,22699
2022-04-18 09:20:00,17156
2022-04-18 09:25:00,18352
2022-04-18 09:30:00,14209
2022-04-18 09:35:00,20926
2022-04-18 09:40:00,15297
2022-04-18 09:45:00,13481
2022-04-18 09:50:00,11640
2022-04-18 09:55:00,19417
2022-04-18 10:00:00,13006
2022-04-18 10:05:00,80385
2022-04-18 10:10:00,83266
2022-04-18 10:15:00,29725
2022-04-18 10:35:00,23449
2022-04-18 10:40:00,16350
2022-04-18 10:45:00,10648
2022-04-18 10:50:00,10602
2022-04-18 10:55:00,22967
2022-04-18 11:00:00,12844
2022-04-18 11:05:00,30900
2022-04-18 11:10:00,29343
2022-04-18 11:15:00,23784
2022-04-18 11:20:00,50538
2022-04-18 11:25:00,67491
2022-04-18 11:30:00,33752
2022-04-18 13:35:00,48357
2022-04-18 13:40:00,27824
2022-04-18 13:45:00,14823
2022-04-18 13:50:00,16398
2022-04-18 13:55:00,8646
2022-04-18 14:00:00,8759
2022-04-18 14:05:00,10063
2022-04-18 14:10:00,9638
2022-04-18 14:15:00,12502
2022-04-18 14:20:00,18615
2022-04-18 14:25:00,12516
2022-04-18 14:30:00,12032
2022-04-18 14:35:00,12189
2022-04-18 14:40:00,11941
2022-04-18 14:45:00,11851
2022-04-18 14:50:00,13210
2022-04-18 14:55:00,11195
2022-04-18 15:00:00,25778
2022-04-18 21:05:00,61473
2022-04-18 21:10:00,28243
2022-04-18 21:15:00,16163
2022-04-18 21:20:00,13968
2022-04-18 21:25:00,25501
2022-04-18 21:30:00,11018
2022-04-18 21:35:00,10419
2022-04-18 21:40:00,11721
2022-04-18 21:45:00,13712
2022-04-18 21:50:00,11314
2022-04-18 21:55:00,12681
2022-04-18 22:00:00,5610
2022-04-18 22:05:00,10065
2022-04-18 22:10:00,8814
2022-04-18 22:15:00,5535
2022-04-18 22:20:00,10248
2022-04-18 22:25:00,14353
2022-04-18 22:30:00,12364
2022-04-18 22:35:00,22433
2022-04-18 22:40:00,7787
2022-04-18 22:45:00,8046
2022-04-18 22:50:00,6402
2022-04-18 22:55:00,23144
2022-04-18 23:00:00,25798
2022-04-19 09:05:00,41504
2022-04-19 09:10:00,21677
2022-04-19 09:15:00,19951
2022-04-19 09:20:00,45237
2022-04-19 09:25:00,22116
2022-04-19 09:30:00,15182
2022-04-19 09:35:00,15905
2022-04-19 09:40:00,21988
2022-04-19 09:45:00,10768
2022-04-19 09:50:00,13333
2022-04-19 09:55:00,20984
2022-04-19 10:00:00,14460
2022-04-19 10:05:00,16271
2022-04-19 10:10:00,37940
2022-04-19 10:15:00,14014
2022-04-19 10:35:00,15113
2022-04-19 10:40:00,11713
2022-04-19 10:45:00,36833
2022-04-19 10:50:00,21290
2022-04-19 10:55:00,38583
2022-04-19 11:00:00,11378
2022-04-19 11:05:00,40215
2022-04-19 11:10:00,78251
2022-04-19 11:15:00,80329
2022-04-19 11:20:00,71658
2022-04-19 11:25:00,135162
2022-04-19 11:30:00,136096
2022-04-19 13:35:00,119471
2022-04-19 13:40:00,50980
2022-04-19 13:45:00,31792
2022-04-19 13:50:00,26061
2022-04-19 13:55:00,21875
2022-04-19 14:00:00,18901
2022-04-19 14:05:00,18524
2022-04-19 14:10:00,17092
2022-04-19 14:15:00,10193
2022-04-19 14:20:00,55094
2022-04-19 14:25:00,57321
2022-04-19 14:30:00,68662
2022-04-19 14:35:00,62111
2022-04-19 14:40:00,61002
2022-04-19 14:45:00,82532
2022-04-19 14:50:00,87559
2022-04-19 14:55:00,57143
2022-04-19 15:00:00,52861
2022-04-19 21:05:00,77985
2022-04-19 21:10:00,55193
2022-04-19 21:15:00,40041
2022-04-19 21:20:00,27940
2022-04-19 21:25:00,23803
2022-04-19 21:30:00,28524
2022-04-19 21:35:00,17257
2022-04-19 21:40:00,17437
2022-04-19 21:45:00,14317
2022-04-19 21:50:00,11693
2022-04-19 21:55:00,13220
2022-04-19 22:00:00,43033
2022-04-19 22:05:00,63272
2022-04-19 22:10:00,24556
2022-04-19 22:15:00,24042
2022-04-19 22:20:00,15519
2022-04-19 22:25:00,23500
2022-04-19 22:30:00,34976
2022-04-19 22:35:00,18502
2022-04-19 22:40:00,17410
2022-04-19 22:45:00,8910
2022-04-19 22:50:00,10221
2022-04-19 22:55:00,11442
2022-04-19 23:00:00,17773
2022-04-20 09:05:00,82347
2022-04-20 09:10:00,46888
2022-04-20 09:15:00,28911
2022-04-20 09:20:00,39144
2022-04-20 09:25:00,19395
2022-04-20 09:30:00,21124
2022-04-20 09:35:00,15660
2022-04-20 09:40:00,10221
2022-04-20 09:45:00,10414
2022-04-20 09:50:00,14540
2022-04-20 09:55:00,8818
2022-04-20 10:00:00,21796
2022-04-20 10:05:00,13624
2022-04-20 10:10:00,15261
2022-04-20 10:15:00,16937
2022-04-20 10:35:00,56463
2022-04-20 10:40:00,20710
2022-04-20 10:45:00,26243
2022-04-20 10:50:00,18463
2022-04-20 10:55:00,13049
2022-04-20 11:00:00,13501
2022-04-20 11:05:00,14469
2022-04-20 11:10:00,27446
2022-04-20 11:15:00,22816
2022-04-20 11:20:00,22759
2022-04-20 11:25:00,13305
2022-04-20 11:30:00,14986
2022-04-20 13:35:00,45005
2022-04-20 13:40:00,34058
2022-04-20 13:45:00,22968
2022-04-20 13:50:00,19147
2022-04-20 13:55:00,37924
2022-04-20 14:00:00,25492
2022-04-20 14:05:00,20053
2022-04-20 14:10:00,24791
2022-04-20 14:15:00,13927
2022-04-20 14:20:00,42212
2022-04-20 14:25:00,26527
2022-04-20 14:30:00,21436
2022-04-20 14:35:00,28690
2022-04-20 14:40:00,18285
2022-04-20 14:45:00,12215
2022-04-20 14:50:00,25329
2022-04-20 14:55:00,30927
2022-04-20 15:00:00,33800
2022-04-20 21:05:00,79458
2022-04-20 21:10:00,33939
2022-04-20 21:15:00,29572
2022-04-20 21:20:00,29839
2022-04-20 21:25:00,43287
2022-04-20 21:30:00,22132
2022-04-20 21:35:00,28641
2022-04-20 21:40:00,20607
2022-04-20 21:45:00,13176
2022-04-20 21:50:00,13138
2022-04-20 21:55:00,12408
2022-04-20 22:00:00,8712
2022-04-20 22:05:00,12747
2022-04-20 22:10:00,5253
2022-04-20 22:15:00,13664
2022-04-20 22:20:00,6347
2022-04-20 22:25:00,8542
2022-04-20 22:30:00,20528
2022-04-20 22:35:00,20637
2022-04-20 22:40:00,5995
2022-04-20 22:45:00,7968
2022-04-20 22:50:00,11330
2022-04-20 22:55:00,12303
2022-04-20 23:00:00,15488
2022-04-21 09:05:00,19371
2022-04-21 09:10:00,18164
2022-04-21 09:15:00,9636
2022-04-21 09:20:00,20181
2022-04-21 09:25:00,10237
2022-04-21 09:30:00,11152
2022-04-21 09:35:00,12150
2022-04-21 09:40:00,12170
2022-04-21 09:45:00,10266
2022-04-21 09:50:00,12428
2022-04-21 09:55:00,16657
2022-04-21 10:00:00,16793
2022-04-21 10:05:00,18188
2022-04-21 10:10:00,9190
2022-04-21 10:15:00,7832
2022-04-21 10:35:00,8968
2022-04-21 10:40:00,21974
2022-04-21 10:45:00,50712
2022-04-21 10:50:00,23788
2022-04-21 10:55:00,20770
2022-04-21 11:00:00,26762
2022-04-21 11:05:00,20846
2022-04-21 11:10:00,19966
2022-04-21 11:15:00,14906
2022-04-21 11:20:00,30037
2022-04-21 11:25:00,8083
2022-04-21 11:30:00,13571
2022-04-21 13:35:00,48076
2022-04-21 13:40:00,98778
2022-04-21 13:45:00,72183
2022-04-21 13:50:00,103385
2022-04-21 13:55:00,47531
2022-04-21 14:00:00,23748
2022-04-21 14:05:00,30225
2022-04-21 14:10:00,12941
2022-04-21 14:15:00,21138
2022-04-21 14:20:00,23897
2022-04-21 14:25:00,16492
2022-04-21 14:30:00,24704
2022-04-21 14:35:00,17572
2022-04-21 14:40:00,73593
2022-04-21 14:45:00,73674
2022-04-21 14:50:00,27038
2022-04-21 14:55:00,40784
2022-04-21 15:00:00,39882
2022-04-21 21:05:00,67036
2022-04-21 21:10:00,35455
2022-04-21 21:15:00,21494
2022-04-21 21:20:00,25456
2022-04-21 21:25:00,15320
2022-04-21 21:30:00,10931
2022-04-21 21:35:00,20337
2022-04-21 21:40:00,11576
2022-04-21 21:45:00,12461
2022-04-21 21:50:00,7278
2022-04-21 21:55:00,9436
2022-04-21 22:00:00,15843
2022-04-21 22:05:00,17574
2022-04-21 22:10:00,16993
2022-04-21 22:15:00,11235
2022-04-21 22:20:00,9463
2022-04-21 22:25:00,16543
2022-04-21 22:30:00,9268
2022-04-21 22:35:00,13864
2022-04-21 22:40:00,22618
2022-04-21 22:45:00,12488
2022-04-21 22:50:00,10717
2022-04-21 22:55:00,5902
2022-04-21 23:00:00,10821
2022-04-22 09:05:00,48336
2022-04-22 09:10:00,28205
2022-04-22 09:15:00,71807
2022-04-22 09:20:00,51151
2022-04-22 09:25:00,22512
2022-04-22 09:30:00,36254
2022-04-22 09:35:00,24182
2022-04-22 09:40:00,20040
2022-04-22 09:45:00,16845
2022-04-22 09:50:00,59307
2022-04-22 09:55:00,34815
2022-04-22 10:00:00,38771
2022-04-22 10:05:00,18433
2022-04-22 10:10:00,28685
2022-04-22 10:15:00,14868
2022-04-22 10:35:00,20985
2022-04-22 10:40:00,9800
2022-04-22 10:45:00,6427
2022-04-22 10:50:00,5455
2022-04-22 10:55:00,13792
2022-04-22 11:00:00,14984
2022-04-22 11:05:00,13582
2022-04-22 11:10:00,15366
2022-04-22 11:15:00,47854
2022-04-22 11:20:00,33000
2022-04-22 11:25:00,24725
2022-04-22 11:30:00,28371
2022-04-22 13:35:00,72331
2022-04-22 13:40:00,26961
2022-04-22 13:45:00,17585
2022-04-22 13:50:00,33476
2022-04-22 13:55:00,20570
2022-04-22 14:00:00,32699
2022-04-22 14:05:00,18692
2022-04-22 14:10:00,12393
2022-04-22 14:15:00,18608
2022-04-22 14:20:00,11952
2022-04-22 14:25:00,14789
2022-04-22 14:30:00,17808
2022-04-22 14:35:00,18542
2022-04-22 14:40:00,29858
2022-04-22 14:45:00,11295
2022-04-22 14:50:00,15805
2022-04-22 14:55:00,18001
2022-04-22 15:00:00,41835
2022-04-22 21:05:00,83054
2022-04-22 21:10:00,33416
2022-04-22 21:15:00,25737
2022-04-22 21:20:00,26165
2022-04-22 21:25:00,17962
2022-04-22 21:30:00,50113
2022-04-22 21:35:00,25021
2022-04-22 21:40:00,17277
2022-04-22 21:45:00,12506
2022-04-22 21:50:00,10634
2022-04-22 21:55:00,13523
2022-04-22 22:00:00,7141
2022-04-22 22:05:00,28518
2022-04-22 22:10:00,20470
2022-04-22 22:15:00,13982
2022-04-22 22:20:00,16506
2022-04-22 22:25:00,10154
2022-04-22 22:30:00,15761
2022-04-22 22:35:00,43735
2022-04-22 22:40:00,26455
2022-04-22 22:45:00,54802
2022-04-22 22:50:00,62032
2022-04-22 22:55:00,65928
2022-04-22 23:00:00,72286
2022-04-25 09:05:00,231466
2022-04-25 09:10:00,102728
2022-04-25 09:15:00,73398
2022-04-25 09:20:00,51992
2022-04-25 09:25:00,25030
2022-04-25 09:30:00,19516
2022-04-25 09:35:00,31992
2022-04-25 09:40:00,30338
2022-04-25 09:45:00,23833
2022-04-25 09:50:00,27106
2022-04-25 09:55:00,28982
2022-04-25 10:00:00,15076
2022-04-25 10:05:00,24802
2022-04-25 10:10:00,15059
2022-04-25 10:15:00,64259
2022-04-25 10:35:00,129345
2022-04-25 10:40:00,70713
2022-04-25 10:45:00,55533
2022-04-25 10:50:00,41023
2022-04-25 10:55:00,20093
2022-04-25 11:00:00,18135
2022-04-25 11:05:00,29943
2022-04-25 11:10:00,45164
2022-04-25 11:15:00,26811
2022-04-25 11:20:00,30769
2022-04-25 11:25:00,30955
2022-04-25 11:30:00,21454
2022-04-25 13:35:00,41970
2022-04-25 13:40:00,21157
2022-04-25 13:45:00,23044
2022-04-25 13:50:00,14417
2022-04-25 13:55:00,17724
2022-04-25 14:00:00,53979
2022-04-25 14:05:00,32485
2022-04-25 14:10:00,19225
2022-04-25 14:15:00,40825
2022-04-25 14:20:00,36075
2022-04-25 14:25:00,17121
2022-04-25 14:30:00,29199
2022-04-25 14:35:00,27157
2022-04-25 14:40:00,21830
2022-04-25 14:45:00,31638
2022-04-25 14:50:00,33474
2022-04-25 14:55:00,51946
2022-04-25 15:00:00,109865
2022-04-25 21:05:00,115579
2022-04-25 21:10:00,40207
2022-04-25 21:15:00,60971
2022-04-25 21:20:00,43386
2022-04-25 21:25:00,27451
2022-04-25 21:30:00,30894
2022-04-25 21:35:00,17558
2022-04-25 21:40:00,12982
2022-04-25 21:45:00,12957
2022-04-25 21:50:00,13551
2022-04-25 21:55:00,12002
2022-04-25 22:00:00,17905
2022-04-25 22:05:00,13032
2022-04-25 22:10:00,19550
2022-04-25 22:15:00,32782
2022-04-25 22:20:00,35616
2022-04-25 22:25:00,39513
2022-04-25 22:30:00,28283
2022-04-25 22:35:00,17367
2022-04-25 22:40:00,30291
2022-04-25 22:45:00,31844
2022-04-25 22:50:00,28537
2022-04-25 22:55:00,22112
2022-04-25 23:00:00,46043
2022-04-26 09:05:00,108236
2022-04-26 09:10:00,28838
2022-04-26 09:15:00,26945
2022-04-26 09:20:00,24335
2022-04-26 09:25:00,13213
2022-04-26 09:30:00,20643
2022-04-26 09:35:00,30809
2022-04-26 09:40:00,17213
2022-04-26 09:45:00,12001
2022-04-26 09:50:00,14286
2022-04-26 09:55:00,18024
2022-04-26 10:00:00,16324
2022-04-26 10:05:00,11352
2022-04-26 10:10:00,15165
2022-04-26 10:15:00,9954
2022-04-26 10:35:00,44257
2022-04-26 10:40:00,13266
2022-04-26 10:45:00,25256
2022-04-26 10:50:00,29964
2022-04-26 10:55:00,24343
2022-04-26 11:00:00,18736
2022-04-26 11:05:00,21491
2022-04-26 11:10:00,13841
2022-04-26 11:15:00,12397
2022-04-26 11:20:00,22401
2022-04-26 11:25:00,25549
2022-04-26 11:30:00,50507
2022-04-26 13:35:00,59154
2022-04-26 13:40:00,35687
2022-04-26 13:45:00,23271
2022-04-26 13:50:00,16182
2022-04-26 13:55:00,13208
2022-04-26 14:00:00,15719
2022-04-26 14:05:00,15878
2022-04-26 14:10:00,36039
2022-04-26 14:15:00,18151
2022-04-26 14:20:00,20527
2022-04-26 14:25:00,17534
2022-04-26 14:30:00,12148
2022-04-26 14:35:00,21330
2022-04-26 14:40:00,24310
2022-04-26 14:45:00,11427
2022-04-26 14:50:00,17434
2022-04-26 14:55:00,16725
2022-04-26 15:00:00,37935
2022-04-26 21:05:00,121160
2022-04-26 21:10:00,48320
2022-04-26 21:15:00,81665
2022-04-26 21:20:00,31051
2022-04-26 21:25:00,26292
2022-04-26 21:30:00,25025
2022-04-26 21:35:00,19567
2022-04-26 21:40:00,21027
2022-04-26 21:45:00,15178
2022-04-26 21:50:00,17305
2022-04-26 21:55:00,12511
2022-04-26 22:00:00,15263
2022-04-26 22:05:00,18172
2022-04-26 22:10:00,11531
2022-04-26 22:15:00,10955
2022-04-26 22:20:00,18159
2022-04-26 22:25:00,15804
2022-04-26 22:30:00,16475
2022-04-26 22:35:00,33205
2022-04-26 22:40:00,19489
2022-04-26 22:45:00,35638
2022-04-26 22:50:00,22815
2022-04-26 22:55:00,23422
2022-04-26 23:00:00,29525
2022-04-27 09:05:00,52356
2022-04-27 09:10:00,25246
